,node,ks,kdeg,pr,m
8191,32805127,43,117,32.0,8518
8192,14427975,10,10,8.0,3547
8193,14529025,26,40,21.0,11414
8194,17521796,43,71,17.0,8316
8195,18823495,47,142,61.0,11167
8196,246051305,23,31,24.0,7537
8197,3991341,33,84,30.0,4109
8198,23407381,29,36,20.0,1
8199,113196940,6,6,5.0,2154
8200,16358736,43,145,36.0,6549
8201,19627620,7,7,7.000000000000001,1
8202,28205471,23,31,31.0,2568
8203,160392833,10,10,24.0,2608
8204,151122754,11,11,15.0,1308
8205,15186910,17,17,11.0,1
8206,224769534,2,2,5.0,329
8207,38705128,10,12,22.0,153
8208,27722990,11,12,23.0,1382
8209,20557892,21,31,94.0,7
8210,134847758,10,10,9.0,3323
8211,14585486,13,14,8.0,3708
8212,23780831,8,8,5.0,7294
8213,60432796,5,5,6.0,1
8214,112962217,27,35,28.000000000000004,11829
8215,18542136,2,2,7.000000000000001,1
8216,29588859,1,1,6.0,1
8217,28947498,35,49,24.0,1
8218,191876164,1,1,14.000000000000002,1
8219,61595926,1,1,5.0,1
8220,287887056,5,5,10.0,1
8221,27108385,6,6,6.0,1519
8222,8239132,1,1,5.0,1336
8223,24080738,8,10,7.000000000000001,3114
8224,116485573,4,4,4510.0,2
8225,142837256,8,8,9.0,3270
8226,279392665,4,4,9.0,1
8227,326917231,9,9,7.000000000000001,3840
8228,30819959,6,6,9.0,233
8229,7724972,4,4,6.0,339
8230,25357038,7,8,8.0,1640
8231,30076723,2,2,5.0,131
8232,84249568,5,5,8.0,1348
8233,24360758,1,1,5.0,2
8234,268904116,1,1,5.0,1
8235,321500251,1,1,5.0,3
8236,18170896,12,17,121.0,1941
8237,352947624,8,9,96.0,1
8238,175113947,26,70,38.0,4438
8239,414186024,26,61,28.999999999999996,2998
8240,93906024,19,21,27.0,2292
8241,221470391,26,36,40.0,2374
8242,313481546,11,11,6.0,2505
8243,233959295,16,17,12.0,2939
8244,119542932,26,58,39.0,2519
8245,76348185,55,317,121.0,12446
8246,36771809,23,29,22.0,2947
8247,109314113,26,43,37.0,2292
8248,102392364,18,19,31.0,657
8249,18731529,19,54,36.0,4195
8250,124496369,26,37,28.999999999999996,2412
8251,199796510,26,58,46.0,4461
8252,352580950,26,50,8.0,3098
8253,254064752,26,61,27.0,4388
8254,25382012,21,23,10.0,2124
8255,36875829,26,44,48.0,2292
8256,249829509,26,52,44.0,3027
8257,54546430,51,110,79.0,5575
8258,281530541,21,22,16.0,2934
8259,17831464,48,95,41.0,6636
8260,21778154,24,31,54.0,61
8261,128585983,26,43,36.0,1371
8262,6519522,55,724,328.0,16123
8263,199427376,26,32,32.0,2292
8264,18335940,13,13,11.0,711
8265,174170923,18,19,7.000000000000001,2983
8266,220795490,26,38,15.0,2919
8267,57625403,36,65,32.0,4852
8268,372760774,8,8,13.0,1
8269,353115093,23,28,11.0,1335
8270,107537198,11,11,24.0,1
8271,15662303,3,3,6.0,61
8272,140457196,17,17,8.0,2870
8273,20867568,26,33,27.0,1
8274,44705716,18,23,62.0,61
8275,20598197,18,22,8.0,3026
8276,16669075,55,600,405.99999999999994,5703
8277,382689369,26,41,21.0,2551
8278,27726076,4,4,6.0,591
8279,43135329,11,11,7.000000000000001,1804
8280,231923593,16,17,5.0,2076
8281,156427983,18,20,8.0,2895
8282,221524662,12,12,23.0,657
8283,75662577,22,23,31.0,3950
8284,347265114,18,19,8.0,2292
8285,430878904,17,17,9.0,994
8286,94119095,7,7,7.000000000000001,61
8287,313386995,6,6,7.000000000000001,225
8288,18642669,39,99,89.0,4780
8289,42178868,4,4,9.0,1
8290,221477994,9,9,18.0,218
8291,95236446,3,3,6.0,1183
8292,16159035,3,3,8.0,1
8293,347457291,4,5,10.0,147
8294,232762581,8,38,32.0,902
8295,23678636,7,16,15.0,181
8296,222040026,5,9,19.0,45
8297,19579205,2,3,8.0,20
8298,222957350,7,15,16.0,263
8299,264013722,1,1,5.0,2
8300,28377548,3,4,13.0,1
8301,240358326,9,20,12.0,244
8302,429068735,8,9,7.000000000000001,166
8303,42519612,14,30,130.0,718
8304,96821645,6,8,40.0,37
8305,119706266,5,6,9.0,524
8306,53318310,9,29,24.0,169
8307,19755970,7,7,14.000000000000002,1
8308,25765885,9,12,13.0,64
8309,20335463,9,16,21.0,50
8310,24883888,9,30,27.0,121
8311,19090806,8,12,8.0,271
8312,49076695,9,33,10.0,656
8313,523173553,8,27,9.0,755
8314,22336391,8,12,6.0,196
8315,155691033,8,20,13.0,200
8316,22818797,9,17,18.0,66
8317,21648607,9,26,20.0,166
8318,36829995,7,11,7.000000000000001,142
8319,21817105,4,5,11.0,75
8320,372968469,7,15,18.0,273
8321,259611070,7,17,14.000000000000002,307
8322,134992998,7,8,8.0,118
8323,531847058,7,11,5.0,195
8324,517019563,4,4,7.000000000000001,1
8325,208411504,4,4,7.000000000000001,41
8326,96477040,8,17,17.0,79
8327,388373141,7,18,16.0,275
8328,22050984,8,10,17.0,1
8329,17901282,2,3,13.0,38
8330,26686590,9,15,11.0,68
8331,32531517,8,9,10.0,91
8332,25399089,8,11,18.0,1
8333,25797630,9,21,20.0,70
8334,332578378,7,7,9.0,98
8335,24343869,7,7,9.0,66
8336,39812354,7,9,10.0,261
8337,19421716,2,2,9.0,1
8338,28235685,6,7,14.000000000000002,246
8339,93557607,4,7,8.0,68
8340,47261361,1,1,5.0,7
8341,22720927,7,8,12.0,1
8342,19774684,8,8,15.0,1
8343,508128621,1,1,5.0,645
8344,46581868,6,8,8.0,274
8345,25132173,5,5,9.0,51
8346,145729532,7,9,20.0,1
8347,59974294,6,8,14.000000000000002,142
8348,29912355,6,7,11.0,38
8349,22910923,8,15,18.0,63
8350,386206170,3,3,6.0,202
8351,23642374,38,78,56.00000000000001,1336
8352,25389372,6,6,12.0,64
8353,223586053,5,5,7.000000000000001,142
8354,139530242,4,4,9.0,1
8355,72719996,1,1,7.000000000000001,1
8356,114135209,8,9,7.000000000000001,272
8357,30484024,6,6,12.0,56
8358,68577152,19,27,28.999999999999996,4573
8359,556156570,4,4,6.0,60
8360,55019353,4,5,14.000000000000002,182
8361,25626212,8,15,12.0,115
8362,525952691,7,11,9.0,154
8363,21838634,4,5,9.0,39
8364,135671793,6,6,9.0,1
8365,208419151,7,8,12.0,71
8366,318010841,7,7,11.0,71
8367,16814790,3,3,8.0,20
8368,61355746,6,6,10.0,189
8369,55171143,5,7,6.0,110
8370,368152624,7,10,13.0,77
8371,21046992,1,1,5.0,162
8372,163161218,5,5,7.000000000000001,54
8373,421509544,4,4,9.0,29
8374,3745781,14,21,30.0,1140
8375,39764261,6,7,11.0,1
8376,482272749,2,2,28.999999999999996,2
8377,533832202,2,2,28.999999999999996,2
8378,45044245,3,3,12.0,1
8379,8552292,2,3,12.0,1
8380,30298704,2,2,6.0,2
8381,483215671,1,1,5.0,645
8382,52655085,1,1,7.000000000000001,1
8383,27481661,1,1,6.0,1
8384,534358762,1,1,5.0,46
8385,47460758,1,1,6.0,1
8386,73467659,3,3,6.0,42
8387,397688944,1,1,5.0,645
8388,398874773,2,2,5.0,1377
8389,18498878,12,16,7.000000000000001,1028
8390,14305022,24,50,39.0,3498
8391,8479062,46,130,56.00000000000001,7144
8392,15540222,20,31,13.0,2037
8393,14809096,9,12,12.0,415
8394,7415132,20,26,18.0,2037
8395,14172562,24,47,26.0,4682
8396,17129553,18,30,17.0,750
8397,13839772,9,10,7.000000000000001,2363
8398,15911247,9,11,16.0,238
8399,14086492,9,20,15.0,1435
8400,14087951,20,29,16.0,3655
8401,57378470,21,50,20.0,4023
8402,19094625,11,12,5.0,1384
8403,19479427,21,31,34.0,1869
8404,1186,24,80,79.0,3719
8405,29294520,21,49,33.0,2643
8406,13462502,19,40,22.0,1916
8407,13652832,21,29,24.0,3130
8408,40198602,21,30,56.99999999999999,3526
8409,287713,18,21,45.0,4312
8410,1765921,12,15,28.000000000000004,2441
8411,14710479,21,48,27.0,2275
8412,8630562,21,54,28.999999999999996,2042
8413,20496869,6,7,5.0,1881
8414,1678471,20,63,51.0,2457
8415,663463,24,44,30.0,1678
8416,728163,24,41,22.0,2544
8417,3191321,23,43,32.0,3289
8418,17408993,10,10,25.0,303
8419,765548,18,22,24.0,1720
8420,13141442,19,32,20.0,826
8421,883301,21,64,43.0,2514
8422,9616792,15,20,15.0,681
8423,1371101,15,16,12.0,653
8424,19966557,12,16,30.0,1
8425,12725022,20,24,14.000000000000002,880
8426,9283582,20,42,26.0,1911
8427,713263,23,49,42.0,1934
8428,12800212,18,27,13.0,1963
8429,14450509,14,14,17.0,1
8430,165964253,44,48,74.0,1115
8431,14,12,14,21.0,3682
8432,563200400,19,27,33.0,1
8433,15236339,4,4,13.0,12
8434,606083,6,8,25.0,603
8435,104937383,9,9,15.0,1814
8436,14178728,24,41,32.0,2486
8437,20755177,17,19,20.0,1870
8438,14163141,20,27,8.0,3399
8439,57739496,8,8,13.0,657
8440,12007182,13,13,11.0,1184
8441,17729005,14,31,26.0,707
8442,10587552,11,19,24.0,535
8443,377821426,15,18,15.0,2924
8444,9411772,9,14,15.0,546
8445,17633994,18,19,15.0,1515
8446,15639334,7,7,8.0,1384
8447,1260231,34,80,110.00000000000001,1
8448,668423,12,17,16.0,1361
8449,586,68,236,292.0,10102
8450,11178592,24,67,66.0,3021
8451,5994452,20,37,32.0,914
8452,14471007,20,37,37.0,1454
8453,13019862,16,16,10.0,1177
8454,15459980,37,60,66.0,4079
8455,47,24,67,53.0,5071
8456,380,23,59,112.99999999999999,3081
8457,6088382,19,47,25.0,852
8458,15775613,15,17,13.0,1883
8459,15583257,20,47,28.000000000000004,2413
8460,16353769,11,12,8.0,655
8461,136865608,5,8,40.0,4
8462,155696919,5,7,43.0,4
8463,10013512,18,24,13.0,2812
8464,19042640,12,12,10.0,1547
8465,62415556,11,13,10.0,1891
8466,14819149,14,32,22.0,1534
8467,20904050,46,95,31.0,6015
8468,528,24,70,59.0,2506
8469,662423,20,24,23.0,1741
8470,25583917,6,6,6.0,1251
8471,35357461,7,12,14.000000000000002,1354
8472,67157376,21,35,18.0,3112
8473,11322372,22,41,51.0,2404
8474,6735,24,61,67.0,3990
8475,6503412,34,65,56.99999999999999,2788
8476,5813712,12,18,19.0,332
8477,10476462,21,39,78.0,2194
8478,1566521,21,47,20.0,2640
8479,255617445,23,47,84.0,4424
8480,2372,6,6,8.0,159
8481,6687652,29,55,72.0,1
8482,8708232,20,61,60.0,1063
8483,17561826,8,8,13.0,1870
8484,6160742,23,54,62.0,3215
8485,9943672,24,45,54.0,1555
8486,17384098,14,20,16.0,624
8487,15384741,20,40,24.0,2994
8488,16119767,21,43,22.0,2542
8489,18974638,4,5,10.0,1041
8490,18976476,4,4,9.0,72
8491,6001592,56,195,67.0,2814
8492,8630302,15,32,21.0,620
8493,6331462,46,90,108.0,12294
8494,9611352,8,8,11.0,552
8495,17798441,7,7,10.0,239
8496,761,22,44,24.0,3878
8497,8003822,23,27,33.0,2360
8498,51123,24,48,33.0,2097
8499,30331404,12,16,24.0,79
8500,15801446,14,17,34.0,733
8501,14367669,22,48,30.0,3352
8502,163449492,8,8,11.0,194
8503,17245224,15,20,10.0,716
8504,14838800,11,11,14.000000000000002,1
8505,19208772,12,19,16.0,740
8506,15109716,12,20,12.0,3238
8507,5854882,22,63,32.0,3592
8508,27985216,10,14,11.0,2314
8509,8132642,3,5,14.000000000000002,357
8510,9767472,14,21,13.0,684
8511,179339999,19,23,22.0,3142
8512,20554406,13,24,19.0,1615
8513,5634142,12,20,17.0,340
8514,18414485,12,17,17.0,1199
8515,14202711,21,28,70.0,1746
8516,18248772,4,5,5.0,358
8517,326658079,9,12,8.0,2184
8518,24340234,10,10,11.0,603
8519,14892191,22,56,78.0,3507
8520,16934483,9,11,9.0,2149
8521,19223,24,34,19.0,1741
8522,16803822,17,25,11.0,1721
8523,6731422,12,12,10.0,584
8524,15304923,8,8,13.0,1
8525,14142965,18,31,16.0,3414
8526,19327052,6,6,6.0,1036
8527,15302100,12,13,7.000000000000001,1897
8528,9863222,16,18,13.0,1807
8529,8866342,12,14,10.0,1621
8530,460693601,5,5,10.0,1
8531,22588327,10,13,16.0,518
8532,16317798,10,12,11.0,1855
8533,17938005,9,9,9.0,345
8534,15166546,9,9,13.0,212
8535,83971810,8,8,11.0,381
8536,16004268,13,16,5.0,943
8537,16007011,12,16,20.0,826
8538,130268655,4,4,5.0,92
8539,21965123,15,22,17.0,1568
8540,6253882,14,18,13.0,615
8541,17459034,12,15,6.0,3104
8542,305888449,5,5,11.0,1
8543,271605782,9,10,10.0,703
8544,16912257,19,23,9.0,3548
8545,15187243,11,11,11.0,1190
8546,19101100,14,15,12.0,567
8547,19507576,3,6,22.0,1058
8548,15543818,2,2,10.0,15
8549,13648692,6,6,7.000000000000001,1261
8550,148943,4,4,9.0,25
8551,360882965,3,3,10.0,1
8552,68824195,14,17,10.0,2695
8553,91443374,1,1,6.0,1
8554,16734561,5,5,10.0,1
8555,183836186,12,14,13.0,419
8556,16215038,9,10,10.0,1154
8557,757502,7,7,13.0,820
8558,5827292,8,11,15.0,1741
8559,18317233,9,12,13.0,265
8560,33633793,1,1,5.0,2
8561,15819085,17,33,20.0,2437
8562,16461070,49,117,96.0,10230
8563,5264791,4,4,5.0,1458
8564,21145764,6,8,7.000000000000001,495
8565,21196272,4,4,9.0,2737
8566,14313755,33,47,53.0,1
8567,198410517,3,3,9.0,200
8568,487851005,11,11,9.0,314
8569,17937655,15,18,11.0,354
8570,15162141,10,10,8.0,1258
8571,98065221,3,3,9.0,39
8572,19483147,4,4,8.0,1
8573,7461782,4,4,5.0,950
8574,353101127,5,6,36.0,4
8575,47015938,3,3,7.000000000000001,1
8576,14267393,51,144,92.0,6534
8577,1656891,2,2,6.0,140
8578,5436752,2,2,7.000000000000001,1
8579,81962011,2,2,6.0,1
8580,8940282,12,15,16.0,6508
8581,109186893,5,5,27.0,4
8582,12544312,4,4,5.0,1879
8583,248049056,7,8,17.0,1
8584,14904282,6,8,12.0,2871
8585,10044992,2,2,5.0,413
8586,20221130,3,3,7.000000000000001,1
8587,12081222,3,3,5.0,482
8588,1859981,3,4,8.0,1412
8589,487072890,3,3,7.000000000000001,1
8590,13538092,3,3,8.0,82
8591,14202817,28,68,134.0,6620
8592,15725851,2,2,5.0,1010
8593,7821492,2,2,8.0,1
8594,23771687,2,2,6.0,82
8595,245421629,1,1,5.0,16
8596,13927832,1,1,5.0,2
8597,7899982,1,1,9.0,1
8598,275570583,1,1,5.0,1
8599,75939851,1,1,5.0,1
8600,458897186,9,9,24.0,526
8601,22229621,1,1,6.0,1
8602,100649666,69,194,73.0,10912
8603,36777024,8,8,5.0,5897
8604,26893307,38,41,5.0,7904
8605,21624907,69,173,62.0,8251
8606,128522006,66,234,104.0,11677
8607,93885127,66,216,111.00000000000001,6946
8608,90054448,53,89,24.0,9979
8609,72478920,47,62,12.0,7123
8610,43166385,30,31,13.0,6886
8611,56518880,10,12,18.0,9328
8612,85501252,66,168,56.00000000000001,7665
8613,161540088,34,63,33.0,5369
8614,184637613,69,246,46.0,13374
8615,9117202,66,204,46.0,11530
8616,176562658,66,136,20.0,11767
8617,229519697,31,36,7.000000000000001,7069
8618,226018453,40,44,7.000000000000001,6216
8619,97159727,46,62,11.0,7842
8620,108621190,66,183,72.0,8819
8621,209506790,53,71,21.0,10205
8622,177352756,66,165,57.99999999999999,10874
8623,42321801,44,52,7.000000000000001,10242
8624,178388060,53,83,28.999999999999996,10915
8625,96513226,69,200,84.0,12014
8626,108928516,69,200,67.0,16837
8627,285888271,39,43,12.0,6138
8628,219050194,44,104,28.999999999999996,10156
8629,242451319,66,188,24.0,11912
8630,391713563,5,5,6.0,2010
8631,30628975,50,83,68.0,5640
8632,15993650,69,213,69.0,12631
8633,113179200,30,34,22.0,1
8634,140142710,20,20,6.0,4041
8635,244338719,44,70,14.000000000000002,8395
8636,279622129,44,55,7.000000000000001,13104
8637,38214426,53,90,19.0,7185
8638,126444583,69,345,136.0,12605
8639,196328860,69,156,40.0,11584
8640,167939376,69,134,46.0,10566
8641,218121199,31,33,10.0,6532
8642,119121697,69,148,64.0,11160
8643,38881476,47,76,34.0,6637
8644,188443111,66,204,144.0,5234
8645,145057809,19,19,7.000000000000001,11682
8646,15462161,24,28,28.000000000000004,5376
8647,124443269,45,61,20.0,8129
8648,15200682,24,27,30.0,10986
8649,72379836,40,49,25.0,6688
8650,61933836,61,144,60.0,7764
8651,95332892,38,40,18.0,5145
8652,213023673,34,34,5.0,6585
8653,280801807,62,78,13.0,9711
8654,18060648,47,70,11.0,15019
8655,274135827,38,81,30.0,9712
8656,260406637,44,50,8.0,6837
8657,140078432,32,38,14.000000000000002,5951
8658,223581250,59,107,6.0,13834
8659,14666401,69,282,97.0,11123
8660,32585410,13,13,5.0,4940
8661,219732974,20,21,8.0,5130
8662,14850644,24,26,8.0,6576
8663,71640497,66,126,27.0,12218
8664,153918448,53,90,49.0,10144
8665,234526497,53,160,36.0,11263
8666,88582001,8,8,5.0,2722
8667,15112249,38,74,70.0,8989
8668,18545675,23,24,24.0,10163
8669,418315536,31,36,10.0,9768
8670,306033153,45,68,11.0,7369
8671,160942436,36,64,36.0,5024
8672,38390323,53,106,51.0,11338
8673,192030194,59,83,28.000000000000004,15268
8674,282471221,12,12,5.0,6300
8675,122520438,33,38,6.0,7807
8676,122145950,57,84,24.0,8337
8677,450803379,42,50,5.0,8234
8678,346657365,20,24,5.0,7114
8679,106955278,32,37,17.0,5881
8680,183864351,32,42,16.0,3236
8681,345569115,43,54,22.0,4407
8682,32511443,28,35,12.0,9755
8683,14722311,47,224,161.0,10981
8684,117177831,60,134,56.00000000000001,10818
8685,263795180,45,48,18.0,6570
8686,350426730,33,35,6.0,7501
8687,234169190,46,94,31.0,4910
8688,27195114,23,77,139.0,9533
8689,34117454,19,19,5.0,5060
8690,246673590,63,95,30.0,6263
8691,239694454,8,8,5.0,3627
8692,457814337,39,43,5.0,7463
8693,439751823,3,4,39.0,2
8694,459500724,3,3,33.0,2
8695,292823930,31,36,15.0,3783
8696,17587207,45,93,86.0,12051
8697,21586418,40,152,229.0,5831
8698,234515538,35,75,20.0,8849
8699,137962169,42,48,26.0,4382
8700,262844190,8,16,11.0,3399
8701,270106571,6,7,10.0,1
8702,200291506,66,114,28.999999999999996,10370
8703,434726231,17,19,7.000000000000001,3709
8704,291210636,45,54,5.0,7213
8705,264343382,22,23,11.0,5990
8706,21225078,66,111,23.0,11954
8707,176015819,32,34,6.0,7320
8708,303060652,44,116,33.0,11256
8709,212843977,10,12,5.0,3713
8710,244843662,45,61,5.0,8496
8711,22412376,46,115,229.0,9020
8712,182422417,4,5,5.0,9148
8713,26286713,61,89,34.0,7591
8714,259410199,53,88,26.0,5569
8715,354103690,17,17,6.0,5258
8716,190132550,4,4,5.0,5540
8717,308220010,14,14,5.0,4510
8718,19028953,6,7,15.0,813
8719,496528978,11,11,5.0,3290
8720,87506541,8,8,5.0,6427
8721,399620136,7,7,7.000000000000001,1
8722,304419033,7,7,5.0,6188
8723,28135572,12,12,8.0,5041
8724,147060840,14,14,9.0,2985
8725,8032822,37,83,86.0,3093
8726,214174332,3,3,5.0,2243
8727,755068,55,194,85.0,13633
8728,246120229,3,3,7.000000000000001,458
8729,215257923,10,10,5.0,10599
8730,55991693,8,8,5.0,9339
8731,162565875,4,4,5.0,943
8732,289125191,2,2,5.0,2066
8733,471343624,3,3,5.0,816
8734,23911410,16,31,102.0,1253
8735,224432078,2,2,5.0,167
8736,279728843,1,1,5.0,415
8737,435059593,1,1,5.0,436
8738,497561958,1,1,5.0,2500
8739,25569713,59,128,30.0,5842
8740,58497291,59,182,77.0,7474
8741,37561615,59,169,64.0,6206
8742,44773640,59,123,8.0,5388
8743,27556737,59,80,23.0,6417
8744,25598800,59,113,42.0,5701
8745,44235766,59,110,7.000000000000001,10802
8746,45498349,45,55,8.0,3889
8747,97319539,59,139,52.0,5486
8748,24486637,59,159,67.0,6214
8749,29185446,59,82,14.000000000000002,7937
8750,129080258,59,75,14.000000000000002,5514
8751,66629039,59,122,47.0,6373
8752,14927276,59,87,27.0,7898
8753,15959868,59,128,18.0,8256
8754,87708888,46,47,5.0,4192
8755,19340533,11,12,6.0,4507
8756,24357921,51,70,12.0,8534
8757,33006171,33,38,8.0,6963
8758,48118853,59,138,43.0,6559
8759,17199902,8,13,7.000000000000001,3901
8760,19661294,7,9,11.0,3
8761,62579071,59,116,9.0,7585
8762,25793504,59,117,51.0,2972
8763,121825928,59,224,98.0,10460
8764,25952851,59,95,25.0,10165
8765,105410969,59,103,43.0,6430
8766,127381503,59,105,7.000000000000001,4510
8767,90273154,56,69,7.000000000000001,3822
8768,19211644,43,45,10.0,7648
8769,92757996,59,131,8.0,6661
8770,14249767,59,94,45.0,5425
8771,34739121,59,145,61.0,5537
8772,25964256,59,91,22.0,9135
8773,142047796,59,91,23.0,5857
8774,43821761,55,66,10.0,5777
8775,118943387,59,97,16.0,5734
8776,46813846,59,84,28.000000000000004,7160
8777,72245548,59,164,62.0,7066
8778,100369246,59,98,6.0,5655
8779,46533328,59,107,14.000000000000002,4762
8780,22031236,43,44,13.0,6951
8781,25787929,59,166,61.0,5630
8782,107635488,44,44,10.0,5180
8783,84137114,46,48,7.000000000000001,7430
8784,156406938,30,32,6.0,3613
8785,14654965,59,399,204.0,11195
8786,13967652,59,137,55.00000000000001,7310
8787,16475194,66,458,274.0,12713
8788,34815252,52,59,7.000000000000001,4350
8789,128302994,59,122,31.0,5530
8790,2609891,59,107,47.0,5492
8791,72753148,59,90,7.000000000000001,4132
8792,15216860,59,142,54.0,8106
8793,31308620,59,131,47.0,4410
8794,35300944,20,20,6.0,2941
8795,18591927,41,44,26.0,4737
8796,19893177,42,44,9.0,4531
8797,34854589,25,26,9.0,7865
8798,108857204,59,106,44.0,4343
8799,36982940,59,93,34.0,5637
8800,26000424,59,135,56.00000000000001,5465
8801,140800067,59,98,40.0,3702
8802,66905823,59,150,55.00000000000001,8212
8803,134995648,59,109,6.0,4923
8804,25339125,59,150,54.0,7247
8805,65548946,56,74,16.0,4526
8806,19886913,56,70,11.0,7025
8807,32230901,59,100,19.0,5643
8808,25333193,59,136,56.00000000000001,9233
8809,25876334,56,68,44.0,1
8810,151727301,59,114,47.0,4002
8811,150384918,59,119,7.000000000000001,5643
8812,25577874,59,128,44.0,7396
8813,54457156,30,32,15.0,3561
8814,46116615,27,39,12.0,10896
8815,12133382,42,63,45.0,7879
8816,45718000,51,76,8.0,3941
8817,91359384,59,150,64.0,5418
8818,85013332,51,53,7.000000000000001,3755
8819,71140400,50,55,11.0,5196
8820,26444473,59,106,42.0,6119
8821,24221229,59,129,37.0,6099
8822,16670165,47,51,8.0,3468
8823,58735635,42,47,14.000000000000002,4153
8824,127646057,28,30,7.000000000000001,4561
8825,8253542,51,58,7.000000000000001,8271
8826,66864247,59,83,6.0,7482
8827,57661420,31,32,6.0,6724
8828,135006149,59,97,36.0,4637
8829,113250990,59,82,12.0,5695
8830,78692536,59,74,30.0,3681
8831,51780974,59,141,11.0,8214
8832,68014814,7,9,5.0,2417
8833,67995848,40,48,25.0,1
8834,99426033,59,97,35.0,4313
8835,38782424,59,64,9.0,5573
8836,15614130,6,6,6.0,2824
8837,21499292,2,2,8.0,1
8838,69110468,48,57,11.0,4009
8839,216755058,25,25,20.0,3801
8840,23967802,59,76,45.0,5220
8841,18784462,52,80,12.0,3889
8842,39141427,56,92,24.0,4132
8843,173343647,38,41,11.0,4962
8844,185699666,59,124,52.0,3803
8845,87101553,59,75,34.0,4148
8846,56768423,41,45,16.0,4940
8847,27118077,59,117,49.0,5990
8848,140560158,36,38,7.000000000000001,3123
8849,20014238,6,7,10.0,1756
8850,15665482,46,52,28.999999999999996,7410
8851,26519172,36,38,30.0,3829
8852,31232539,59,105,28.999999999999996,4642
8853,92978326,24,24,6.0,3515
8854,45427910,19,19,5.0,6965
8855,34178980,59,81,25.0,6230
8856,18719865,53,70,15.0,6453
8857,18785430,8,8,8.0,380
8858,21955058,34,159,299.0,859
8859,18676369,11,11,12.0,79
8860,46562252,20,20,5.0,3449
8861,33284101,59,70,23.0,4439
8862,24826573,31,32,16.0,1
8863,15155074,7,8,15.0,1
8864,88782504,25,25,14.000000000000002,1
8865,18222378,25,32,61.0,1
8866,16914387,13,13,8.0,6073
8867,16685316,20,32,60.0,5357
8868,20548092,9,15,10.0,5073
8869,34864651,27,28,21.0,1
8870,158488716,42,44,7.000000000000001,3667
8871,34305899,5,5,5.0,2610
8872,22708411,17,17,7.000000000000001,2140
8873,6208052,4,4,8.0,3726
8874,88371235,15,15,6.0,1
8875,31149336,10,10,6.0,1
8876,31874347,28,73,51.0,4325
8877,177374415,25,26,14.000000000000002,3916
8878,6273552,47,109,52.0,11977
8879,130605783,10,10,5.0,3251
8880,18091904,36,74,83.0,1293
8881,21774892,18,19,24.0,1105
8882,57511082,16,16,5.0,5633
8883,20661539,3,3,10.0,3693
8884,205915163,21,24,45.0,2291
8885,29840295,18,32,41.0,4350
8886,158249968,28,32,5.0,3098
8887,157149887,30,30,6.0,4360
8888,29646823,8,8,5.0,4453
8889,61661424,16,16,15.0,1
8890,22575307,5,5,6.0,1844
8891,75144025,7,7,5.0,4642
8892,50071159,9,9,6.0,2829
8893,50835878,40,66,87.0,9066
8894,86330674,6,6,11.0,1
8895,14327149,30,120,196.0,4230
8896,19376431,4,7,15.0,1843
8897,41243039,4,4,5.0,1499
8898,45138635,17,17,6.0,2825
8899,56542246,22,22,6.0,2932
8900,128546554,16,16,8.0,1
8901,21172133,19,19,6.0,1767
8902,18220386,12,13,23.0,1773
8903,182468286,15,17,13.0,1
8904,20245121,3,3,5.0,397
8905,15840846,23,38,33.0,2878
8906,30943685,2,2,5.0,321
8907,23699562,2,2,5.0,8
8908,18912434,15,16,9.0,9137
8909,90523460,9,9,7.000000000000001,1
8910,28650543,3,3,5.0,1829
8911,17302699,2,3,10.0,84
8912,254273427,1,1,5.0,3
8913,25100198,1,1,5.0,1912
8914,19465038,2,2,5.0,1829
8915,289080296,3,3,5.0,3898
8916,30406287,2,4,33.0,2
8917,14447348,4,4,7.000000000000001,1411
8918,18197498,1,1,5.0,1
8919,24977474,2,2,31.0,2
8920,219842686,3,13,5.0,742
8921,270109477,3,4,17.0,719
8922,25651615,3,7,59.0,3
8923,61543956,3,3,24.0,3
8924,560150925,1,1,5.0,2
8925,250082087,1,2,13.0,1
8926,250084634,2,3,30.0,2
8927,178625826,2,2,7.000000000000001,1
8928,300101301,3,13,7.000000000000001,736
8929,37775619,2,3,5.0,37
8930,560155443,2,2,34.0,2
8931,250084070,2,5,41.0,2
8932,127782352,3,6,10.0,1
8933,560151672,1,1,5.0,2
8934,250082574,1,1,9.0,1
8935,143506281,2,2,5.0,3
8936,14089195,25,93,112.99999999999999,6007
8937,27312561,3,3,5.0,722
8938,250084781,2,3,32.0,2
8939,560195276,2,2,30.0,2
8940,29041704,1,1,5.0,3
8941,250084928,2,3,47.0,2
8942,560485402,1,1,5.0,2
8943,250081935,1,2,9.0,1
8944,23712731,2,4,5.0,5
8945,40270176,2,3,8.0,1
8946,34599737,2,3,5.0,3
8947,112472928,3,4,5.0,722
8948,177358542,3,4,5.0,720
8949,16105942,2,2,18.0,723
8950,248476136,1,2,5.0,4
8951,560153022,1,1,5.0,2
8952,250083579,1,1,9.0,1
8953,208452663,3,3,24.0,3
8954,257352760,2,2,6.0,1
8955,132472615,1,2,6.0,2
8956,560285223,2,2,35.0,2
8957,560076193,2,2,28.999999999999996,2
8958,24980743,2,5,5.0,7
8959,227124583,2,5,5.0,723
8960,233848398,1,2,5.0,2
8961,233848688,1,1,9.0,1
8962,118959894,1,1,5.0,2
